date,tt,rh,pp,ws,wd,sr,rr
2024-06-14 07:30:00+00,32.31,58.44,991.5,1.293,124.2,377.4,0.0
2024-06-14 07:40:00+00,32.05,58.73,991.435,1.102,91.2,268.0,0.0
2024-06-14 07:50:00+00,31.99,58.97,991.495,0.775,131.5,367.5,0.0
2024-06-14 08:00:00+00,31.97,60.95,991.5,0.625,119.1,219.6,0.0
2024-06-14 08:10:00+00,31.73,60.21,991.5,0.8,144.8,294.4,0.0
2024-06-14 08:20:00+00,31.92,60.81,991.5099,0.778,125.3,178.1,0.0
2024-06-14 08:30:00+00,31.48,61.35,991.555,0.477,133.6,116.8,0.0
2024-06-14 08:40:00+00,31.32,61.93,991.5699,0.409,127.2,76.08,0.0
2024-06-14 08:50:00+00,30.94,64.28,991.6899,0.553,184.4,52.76,0.0
2024-06-14 09:00:00+00,30.49,69.27,991.8099,1.218,176.8,32.43,0.0
2024-06-14 09:10:00+00,30.04,70.53,991.9,1.456,181.1,31.71,0.0
2024-06-14 09:20:00+00,29.78,71.44,991.93,0.924,182.3,33.32,0.0
2024-06-14 09:30:00+00,29.95,69.12,992.0099,0.217,200.6,32.54,0.0
2024-06-14 09:40:00+00,29.85,70.25,992.1399,0.601,201.4,40.14,0.0
2024-06-14 09:50:00+00,29.75,71.41,992.2,0.623,174.8,37.53,0.0
2024-06-14 10:00:00+00,29.67,72.57,992.2999,1.017,177.3,22.75,0.0
2024-06-14 10:10:00+00,29.56,72.88,992.2999,1.087,195.7,15.46,0.0
2024-06-14 10:20:00+00,29.36,74.53,992.335,0.446,191.3,6.889,0.0
2024-06-14 10:30:00+00,29.08,75.95,992.4,0.244,148.4,0.831,0.0
2024-06-14 10:40:00+00,28.76,77.44,992.48,0.159,132.2,0.0,0.0
2024-06-14 10:50:00+00,28.71,77.31,992.6499,0.459,174.8,0.0,0.0
2024-06-14 11:00:00+00,28.59,78.32,992.7749,0.231,129.2,0.0,0.0
2024-06-14 11:10:00+00,28.4,78.62,992.88,0.019,122.5,0.0,0.0
2024-06-14 11:20:00+00,28.42,77.31,993.055,0.034,154.6,0.0,0.0
2024-06-14 11:30:00+00,28.33,77.99,993.0999,0.017,100.5,0.0,0.0
2024-06-14 11:40:00+00,28.25,78.12,993.215,0.086,79.96,0.0,0.0
2024-06-14 11:50:00+00,27.92,79.28,993.4399,0.371,218.0,0.0,0.0
2024-06-14 12:00:00+00,27.96,79.32,993.5199,0.933,280.7,0.0,0.0
2024-06-14 12:10:00+00,27.9,79.41,993.6449,0.715,316.5,0.0,0.0
2024-06-14 12:20:00+00,27.77,80.4,993.8949,1.028,276.0,0.0,0.0
2024-06-14 12:30:00+00,27.74,80.9,994.0,0.271,267.2,0.0,0.0
2024-06-14 12:40:00+00,27.66,81.7,994.1649,0.618,209.0,0.0,0.0
2024-06-14 12:50:00+00,27.65,81.3,994.38,0.298,309.0,0.0,0.0
2024-06-14 13:00:00+00,27.65,81.6,994.5699,0.535,293.0,0.0,0.0
2024-06-14 13:10:00+00,27.66,81.3,994.5999,0.747,287.8,0.0,0.0
2024-06-14 13:20:00+00,27.56,81.8,994.71,0.843,310.6,0.0,0.0
2024-06-14 13:30:00+00,27.57,80.7,994.84,0.858,295.7,0.0,0.0
2024-06-14 13:40:00+00,27.57,80.3,994.9399,0.554,271.3,0.0,0.0
2024-06-14 13:50:00+00,27.54,80.4,995.0949,0.608,298.1,0.0,0.0
2024-06-14 14:00:00+00,27.57,79.7,995.0999,0.585,301.8,0.0,0.0
2024-06-14 14:10:00+00,27.57,80.7,994.98,0.019,168.6,0.0,0.0
2024-06-14 14:20:00+00,27.37,82.7,994.9,0.0,88.7,0.0,0.0
2024-06-14 14:30:00+00,27.22,82.6,994.9,0.447,280.2,0.0,0.0
2024-06-14 14:40:00+00,27.3,81.0,994.9,0.389,309.6,0.0,0.0
2024-06-14 14:50:00+00,27.26,81.0,994.9,0.424,307.4,0.0,0.0
2024-06-14 15:00:00+00,27.14,81.6,994.9,0.59,321.7,0.0,0.0
2024-06-14 15:10:00+00,27.09,81.5,994.905,0.434,301.0,0.0,0.0
2024-06-14 15:20:00+00,27.01,82.8,995.0,0.191,261.3,0.0,0.0
2024-06-14 15:30:00+00,26.7,85.4,995.085,0.0,126.1,0.0,0.0
2024-06-14 15:40:00+00,26.63,85.6,995.0999,0.0,220.9,0.0,0.0
2024-06-14 15:50:00+00,26.63,86.0,995.13,0.031,129.7,0.0,0.0
2024-06-14 16:00:00+00,26.6,85.6,995.135,0.149,199.6,0.0,0.0
2024-06-14 16:10:00+00,26.59,86.0,995.1399,0.0,117.7,0.0,0.0
2024-06-14 16:20:00+00,26.42,87.4,995.2,0.0,51.14,0.0,0.0
2024-06-14 16:30:00+00,26.29,88.1,995.2,0.145,286.5,0.0,0.0
2024-06-14 16:40:00+00,26.3,88.6,995.175,0.0,107.2,0.0,0.0
2024-06-14 16:50:00+00,26.27,88.2,994.965,0.11,227.8,0.0,0.0
2024-06-14 17:00:00+00,26.26,88.9,995.0,0.094,167.0,0.0,0.0
2024-06-14 17:10:00+00,26.13,89.5,995.0,0.0,220.1,0.0,0.0
2024-06-14 17:20:00+00,26.04,89.9,994.9201,0.0,155.1,0.0,0.0
2024-06-14 17:30:00+00,25.87,90.7,994.815,0.0,140.1,0.0,0.0
2024-06-14 17:40:00+00,25.79,91.5,994.7,0.0,121.6,0.0,0.0
2024-06-14 17:50:00+00,25.72,91.1,994.675,0.0,128.0,0.0,0.0
2024-06-14 18:00:00+00,25.64,91.3,994.535,0.0,118.5,0.0,0.0
2024-06-14 18:10:00+00,25.61,91.3,994.405,0.0,151.8,0.0,0.0
2024-06-14 18:20:00+00,25.76,89.9,994.3199,0.125,168.5,0.0,0.0
2024-06-14 18:30:00+00,25.85,89.2,994.285,0.027,104.2,0.0,0.0
2024-06-14 18:40:00+00,25.7,90.5,994.2,0.057,181.3,0.0,0.0
2024-06-14 18:50:00+00,25.58,91.6,994.1049,0.0,125.7,0.0,0.0
2024-06-14 19:00:00+00,25.51,91.7,993.9699,0.154,117.2,0.0,0.0
2024-06-14 19:10:00+00,25.64,90.2,993.855,0.022,169.4,0.0,0.0
2024-06-14 19:20:00+00,25.7,89.9,993.7999,0.0,143.2,0.0,0.0
2024-06-14 19:30:00+00,25.51,90.7,993.735,0.037,94.0,0.0,0.0
2024-06-14 19:40:00+00,25.42,91.1,993.8299,0.243,145.4,0.0,0.0
2024-06-14 19:50:00+00,25.63,89.7,993.9,0.083,163.5,0.0,0.0
2024-06-14 20:00:00+00,25.54,90.7,993.835,0.435,79.93,0.0,0.0
2024-06-14 20:10:00+00,25.65,90.4,993.885,0.534,107.5,0.0,0.0
2024-06-14 20:20:00+00,25.58,91.0,993.9,0.236,75.13,0.0,0.0
2024-06-14 20:30:00+00,25.47,91.9,993.8299,0.122,85.9,0.0,0.0
2024-06-14 20:40:00+00,25.34,92.8,993.7999,0.299,132.5,0.0,0.0
2024-06-14 20:50:00+00,25.44,91.8,993.7999,0.179,88.7,0.0,0.0
2024-06-14 21:00:00+00,25.43,91.8,993.8899,0.228,119.0,0.0,0.0
2024-06-14 21:10:00+00,25.54,90.4,994.0399,0.15,147.1,0.0,0.0
2024-06-14 21:20:00+00,25.42,91.0,994.1499,0.105,158.1,0.0,0.0
2024-06-14 21:30:00+00,25.35,91.3,994.235,0.123,225.5,0.0,0.0
2024-06-14 21:40:00+00,25.34,91.4,994.2999,0.455,118.5,0.0,0.0
2024-06-14 21:50:00+00,25.4,91.0,994.355,0.177,170.0,0.0,0.0
2024-06-14 22:00:00+00,25.32,92.0,994.4,0.126,118.8,0.0,0.0
2024-06-14 22:10:00+00,25.15,92.7,994.48,0.115,287.4,0.0,0.0
2024-06-14 22:20:00+00,25.11,93.4,994.5,0.0,200.3,0.0,0.0
2024-06-14 22:30:00+00,24.92,94.5,994.45,0.058,97.0,0.0,0.0
2024-06-14 22:40:00+00,24.81,95.2,994.4899,0.017,104.2,0.0,0.0
2024-06-14 22:50:00+00,25.01,95.2,994.5599,0.656,125.7,0.396,0.0
2024-06-14 23:00:00+00,25.09,94.7,994.715,0.269,76.99,4.216,0.0
2024-06-14 23:10:00+00,25.05,93.8,994.805,0.581,67.36,12.87,0.0
2024-06-14 23:20:00+00,25.05,92.7,994.9,0.163,74.71,24.41,0.0
2024-06-14 23:30:00+00,25.08,93.0,994.945,0.016,101.5,32.84,0.0
2024-06-14 23:40:00+00,25.16,92.4,995.0699,0.136,151.8,52.0,0.0
2024-06-14 23:50:00+00,25.41,90.3,995.215,0.095,211.1,72.15,0.0
2024-06-15 00:00:00+00,25.75,88.0,995.3699,0.0,264.9,74.51,0.0
2024-06-15 00:10:00+00,26.04,86.0,995.5,0.0,270.2,82.0,0.0
2024-06-15 00:20:00+00,26.25,85.4,995.5999,0.0,64.74,103.9,0.0
2024-06-15 00:30:00+00,26.69,83.6,995.615,0.0,125.5,140.0,0.0
2024-06-15 00:40:00+00,27.01,83.6,995.7,0.0,92.5,176.9,0.0
2024-06-15 00:50:00+00,27.34,81.9,995.7,0.0,99.0,202.6,0.0
2024-06-15 01:00:00+00,27.77,79.06,995.7,0.0,237.6,226.8,0.0
2024-06-15 01:10:00+00,27.93,78.34,995.75,0.0,240.3,233.7,0.0
2024-06-15 01:20:00+00,27.9,77.89,995.6649,0.0,110.5,260.9,0.0
2024-06-15 01:30:00+00,28.51,76.01,995.5999,0.0,110.6,251.1,0.0
2024-06-15 01:40:00+00,28.71,74.29,995.5999,0.0,70.97,295.1,0.0
2024-06-15 01:50:00+00,29.05,73.06,995.6199,0.0,133.3,291.0,0.0
2024-06-15 02:00:00+00,29.19,72.97,995.7,0.0,167.4,319.4,0.0
2024-06-15 02:10:00+00,29.64,70.72,995.745,0.0,153.1,389.4,0.0
2024-06-15 02:20:00+00,29.9,70.08,995.6499,0.0,224.6,416.0,0.0
2024-06-15 02:30:00+00,30.46,68.26,995.53,0.0,211.0,492.9,0.0
2024-06-15 02:40:00+00,30.62,68.69,995.3249,0.0,75.0,533.5,0.0
2024-06-15 02:50:00+00,31.07,67.0,995.155,0.456,117.3,551.1,0.0
2024-06-15 03:00:00+00,30.98,66.28,995.09,0.971,164.7,598.8,0.0
2024-06-15 03:10:00+00,31.05,65.87,995.055,1.071,192.1,504.7,0.0
2024-06-15 03:20:00+00,30.64,67.86,994.945,0.783,165.7,602.7,0.0
2024-06-15 03:30:00+00,31.3,66.31,994.9,0.441,129.4,547.9,0.0
2024-06-15 03:40:00+00,31.49,64.67,994.825,0.683,143.5,475.0,0.0
2024-06-15 03:50:00+00,31.18,66.46,994.61,1.152,119.2,449.6,0.0
2024-06-15 04:00:00+00,30.67,68.51,994.455,0.805,150.1,142.0,0.0
2024-06-15 04:10:00+00,30.21,70.45,994.2399,0.36,99.6,99.9,0.0
2024-06-15 04:20:00+00,30.13,71.28,994.1399,0.295,101.8,115.4,0.0
2024-06-15 04:30:00+00,30.35,69.7,994.03,0.475,184.9,232.3,0.0
2024-06-15 04:40:00+00,31.41,65.08,993.835,1.08,214.1,720.4,0.0
2024-06-15 04:50:00+00,32.21,62.73,993.73,0.829,256.7,804.0,0.0
2024-06-15 05:00:00+00,32.91,59.4,993.63,0.353,164.1,749.4,0.0
2024-06-15 05:10:00+00,32.66,59.86,993.4201,0.624,194.4,569.6,0.0
2024-06-15 05:20:00+00,31.57,66.32,993.315,1.45,183.2,121.6,0.0
2024-06-15 05:30:00+00,30.8,70.72,993.1449,0.726,163.8,92.3,0.0
2024-06-15 05:40:00+00,30.56,71.11,992.985,0.458,192.4,124.4,0.0
2024-06-15 05:50:00+00,30.47,72.19,992.855,0.572,197.7,199.4,0.0
2024-06-15 06:00:00+00,31.32,68.61,992.7699,0.505,177.6,518.0,0.0
2024-06-15 06:10:00+00,32.14,66.05,992.75,0.89,206.0,366.4,0.0
2024-06-15 06:20:00+00,31.87,66.14,992.68,0.622,162.0,394.2,0.0
2024-06-15 06:30:00+00,31.44,68.07,992.495,1.108,178.7,248.1,0.0
2024-06-15 06:40:00+00,31.29,68.73,992.34,1.004,181.7,413.6,0.0
2024-06-15 06:50:00+00,32.13,66.21,992.2699,0.458,194.5,454.4,0.0
2024-06-15 07:00:00+00,32.28,65.1,992.195,0.817,203.8,599.8,0.0
2024-06-15 07:10:00+00,32.67,63.94,992.0599,1.051,171.8,560.4,0.0
2024-06-15 07:20:00+00,32.3,62.55,992.045,0.694,156.8,568.3,0.0
2024-06-15 07:30:00+00,32.47,62.94,991.9,0.851,172.4,566.2,0.0
2024-06-15 07:40:00+00,32.48,62.82,991.95,0.85,192.4,491.8,0.0
2024-06-15 07:50:00+00,32.34,63.65,991.9149,0.901,173.3,415.7,0.0
2024-06-15 08:00:00+00,32.14,63.07,991.895,1.046,202.6,385.2,0.0
2024-06-15 08:10:00+00,32.01,62.84,991.835,0.563,131.9,301.3,0.0
2024-06-15 08:20:00+00,31.74,63.04,991.9199,1.102,196.8,305.1,0.0
2024-06-15 08:30:00+00,31.52,64.33,992.0799,1.018,227.8,202.0,0.0
2024-06-15 08:40:00+00,31.1,65.35,992.1649,0.752,249.5,109.0,0.0
2024-06-15 08:50:00+00,30.78,65.48,992.2498,0.969,192.2,86.9,0.0
2024-06-15 09:00:00+00,30.76,65.06,992.21,0.48,146.9,104.4,0.0
2024-06-15 09:10:00+00,30.67,64.98,992.2399,0.682,158.8,90.2,0.0
2024-06-15 09:20:00+00,30.39,65.46,992.425,0.959,218.2,49.69,0.0
2024-06-15 09:30:00+00,30.11,67.12,992.5249,0.168,143.7,38.11,0.0
2024-06-15 09:40:00+00,29.78,68.54,992.535,0.491,237.6,25.6,0.0
2024-06-15 09:50:00+00,29.49,70.79,992.45,0.24,184.3,17.57,0.0
2024-06-15 10:00:00+00,29.26,72.53,992.6449,0.472,273.4,13.41,0.0
2024-06-15 10:10:00+00,29.09,73.54,992.875,0.944,254.7,10.06,0.0
2024-06-15 10:20:00+00,28.98,74.56,993.105,0.429,243.8,4.855,0.0
2024-06-15 10:30:00+00,28.75,75.06,993.2,0.797,198.6,0.993,0.0
2024-06-15 10:40:00+00,28.57,75.68,993.325,0.664,216.2,0.0,0.0
2024-06-15 10:50:00+00,28.3,77.02,993.34,0.689,177.6,0.0,0.0
2024-06-15 11:00:00+00,28.06,78.36,993.5099,1.032,178.4,0.0,0.0
2024-06-15 11:10:00+00,27.96,78.82,993.695,0.748,172.1,0.0,0.0
2024-06-15 11:20:00+00,27.82,78.87,993.6049,1.153,202.0,0.0,0.0
2024-06-15 11:30:00+00,27.69,79.01,993.8449,1.165,204.4,0.0,0.0
2024-06-15 11:40:00+00,27.61,79.26,994.155,0.931,173.3,0.0,0.0
2024-06-15 11:50:00+00,27.46,79.86,994.3249,0.717,193.5,0.0,0.0
2024-06-15 12:00:00+00,27.47,79.83,994.48,0.533,158.7,0.0,0.0
2024-06-15 12:10:00+00,27.45,78.98,994.6249,0.271,162.2,0.0,0.0
2024-06-15 12:20:00+00,27.36,79.69,994.6249,0.126,187.8,0.0,0.0
2024-06-15 12:30:00+00,27.26,81.1,994.7599,0.137,152.0,0.0,0.0
2024-06-15 12:40:00+00,27.07,81.7,994.9,0.051,123.4,0.0,0.0
2024-06-15 12:50:00+00,27.04,81.4,994.9,0.103,158.3,0.0,0.0
2024-06-15 13:00:00+00,27.04,82.0,994.9,0.183,124.2,0.0,0.0
2024-06-15 13:10:00+00,27.01,81.8,994.95,0.181,136.0,0.0,0.0
2024-06-15 13:20:00+00,27.03,82.3,995.0749,0.328,122.2,0.0,0.0
2024-06-15 13:30:00+00,26.94,82.5,995.2,0.101,113.9,0.0,0.0
2024-06-15 13:40:00+00,26.93,82.5,995.255,0.0,127.0,0.0,0.0
2024-06-15 13:50:00+00,26.88,83.1,995.2749,0.075,166.5,0.0,0.0
2024-06-15 14:00:00+00,26.75,84.0,995.25,0.165,133.1,0.0,0.0
2024-06-15 14:10:00+00,26.71,84.0,995.2999,0.0,130.9,0.0,0.0
2024-06-15 14:20:00+00,26.64,83.9,995.28,0.0,132.8,0.0,0.0
2024-06-15 14:30:00+00,26.6,84.3,995.2,0.0,137.3,0.0,0.0
2024-06-15 14:40:00+00,26.55,85.3,995.2,0.0,134.5,0.0,0.0
2024-06-15 14:50:00+00,26.49,85.5,995.2,0.0,123.5,0.0,0.0
2024-06-15 15:00:00+00,26.42,85.7,995.1499,0.0,142.5,0.0,0.0
2024-06-15 15:10:00+00,26.36,86.3,995.0999,0.0,133.6,0.0,0.0
2024-06-15 15:20:00+00,26.36,85.8,995.065,0.038,141.0,0.0,0.0
2024-06-15 15:30:00+00,26.54,84.3,995.03,0.082,133.7,0.0,0.0
2024-06-15 15:40:00+00,26.44,85.3,995.0999,0.0,53.4,0.0,0.0
2024-06-15 15:50:00+00,26.3,86.3,995.11,0.0,170.1,0.0,0.0
2024-06-15 16:00:00+00,26.28,87.2,995.2,0.19,248.9,0.0,0.0
2024-06-15 16:10:00+00,26.35,88.9,995.2599,0.506,304.1,0.0,0.0
2024-06-15 16:20:00+00,26.3,89.1,995.2999,0.425,269.3,0.0,0.0
2024-06-15 16:30:00+00,26.24,89.5,995.2999,0.023,234.2,0.0,0.0
2024-06-15 16:40:00+00,26.2,89.5,995.215,0.597,303.2,0.0,0.0
2024-06-15 16:50:00+00,26.17,89.8,995.2399,0.428,281.5,0.0,0.0
2024-06-15 17:00:00+00,26.11,90.2,995.0799,0.105,255.4,0.0,0.0
2024-06-15 17:10:00+00,26.03,90.4,994.84,0.105,320.5,0.0,0.0
2024-06-15 17:20:00+00,26.0,90.6,994.765,0.123,246.5,0.0,0.0
2024-06-15 17:30:00+00,25.87,91.6,994.7,0.0,146.7,0.0,0.0
2024-06-15 17:40:00+00,25.76,92.6,994.7,0.0,98.8,0.0,0.0
2024-06-15 17:50:00+00,25.62,92.8,994.7,0.061,176.1,0.0,0.0
2024-06-15 18:00:00+00,25.56,92.7,994.6449,0.362,297.1,0.0,0.0
2024-06-15 18:10:00+00,25.65,91.9,994.565,0.466,299.8,0.0,0.0
2024-06-15 18:20:00+00,25.62,91.6,994.5,0.374,318.3,0.0,0.0
2024-06-15 18:30:00+00,25.6,91.7,994.3699,0.532,300.8,0.0,0.0
2024-06-15 18:40:00+00,25.47,92.5,994.285,0.366,300.1,0.0,0.0
2024-06-15 18:50:00+00,25.38,92.9,994.195,0.382,311.8,0.0,0.0
2024-06-15 19:00:00+00,25.32,93.0,994.0749,0.591,307.5,0.0,0.0
2024-06-15 19:10:00+00,25.27,93.0,993.9899,0.256,186.4,0.0,0.0
2024-06-15 19:20:00+00,25.13,93.3,993.8699,0.101,145.9,0.0,0.0
2024-06-15 19:30:00+00,24.96,94.0,993.875,0.237,280.2,0.0,0.0
2024-06-15 19:40:00+00,24.87,94.5,993.7999,0.095,251.7,0.0,0.0
2024-06-15 19:50:00+00,24.73,95.0,993.7999,0.519,295.9,0.0,0.0
2024-06-15 20:00:00+00,24.73,94.8,993.7999,0.374,300.8,0.0,0.0
2024-06-15 20:10:00+00,24.69,95.4,993.73,0.015,200.8,0.0,0.0
2024-06-15 20:20:00+00,24.53,96.7,993.6399,0.0,158.5,0.0,0.0
2024-06-15 20:30:00+00,24.35,97.3,993.675,0.0,150.6,0.0,0.0
2024-06-15 20:40:00+00,24.22,97.7,993.6899,0.0,136.4,0.0,0.0
2024-06-15 20:50:00+00,24.16,97.9,993.7,0.0,123.2,0.0,0.0
2024-06-15 21:00:00+00,24.12,98.1,993.7,0.0,28.33,0.0,0.0
2024-06-15 21:10:00+00,24.06,97.9,993.7,0.065,47.99,0.0,0.0
2024-06-15 21:20:00+00,24.1,97.8,993.735,0.191,51.11,0.0,0.0
2024-06-15 21:30:00+00,24.28,96.6,993.7999,0.322,59.55,0.0,0.0
2024-06-15 21:40:00+00,24.45,94.2,993.7999,0.434,47.05,0.0,0.0
2024-06-15 21:50:00+00,24.44,94.0,993.7999,0.122,72.63,0.0,0.0
2024-06-15 22:00:00+00,24.38,94.1,993.86,0.071,228.2,0.0,0.0
2024-06-15 22:10:00+00,24.41,94.7,993.925,0.092,87.6,0.0,0.0
2024-06-15 22:20:00+00,24.52,93.1,994.055,0.0,146.1,0.0,0.0
2024-06-15 22:30:00+00,24.63,92.5,994.0999,0.058,94.6,0.0,0.0
2024-06-15 22:40:00+00,24.66,90.8,994.195,0.02,70.24,0.0,0.0
2024-06-15 22:50:00+00,24.64,90.4,994.3449,0.2,71.24,1.049,0.0
2024-06-15 23:00:00+00,24.64,90.2,994.45,0.519,112.9,5.1,0.0
2024-06-15 23:10:00+00,24.53,90.0,994.61,0.031,63.22,11.9,0.0
2024-06-15 23:20:00+00,24.28,92.0,994.785,0.213,186.1,21.06,0.0
2024-06-15 23:30:00+00,24.26,92.3,994.945,0.182,291.2,30.73,0.0
2024-06-15 23:40:00+00,24.31,90.6,995.1699,0.103,297.0,41.02,0.0
2024-06-15 23:50:00+00,24.5,89.5,995.355,0.218,317.1,56.95,0.0
2024-06-16 00:00:00+00,,,,,,,0.0
2024-06-16 00:10:00+00,25.07,85.5,995.5749,0.221,241.3,138.7,0.0
2024-06-16 00:20:00+00,25.55,83.2,995.5699,0.181,61.94,141.6,0.0
2024-06-16 00:30:00+00,26.02,81.8,995.5999,0.023,79.99,131.2,0.0
2024-06-16 00:40:00+00,26.47,81.0,995.5999,0.152,169.3,127.3,0.0
2024-06-16 00:50:00+00,26.67,80.5,995.5999,0.238,130.8,167.0,0.0
2024-06-16 01:00:00+00,26.97,80.8,995.5999,0.519,227.5,241.8,0.0
2024-06-16 01:10:00+00,27.87,77.21,995.6649,0.571,228.0,375.1,0.0
2024-06-16 01:20:00+00,27.4,78.44,995.7999,0.712,181.4,285.0,0.0
2024-06-16 01:30:00+00,27.62,77.79,995.7999,0.679,210.5,285.4,0.0
2024-06-16 01:40:00+00,27.75,77.18,995.865,0.583,148.7,338.9,0.0
2024-06-16 01:50:00+00,28.06,76.22,995.855,0.835,187.9,321.9,0.0
2024-06-16 02:00:00+00,27.64,77.59,995.9,0.582,210.4,185.4,0.0
2024-06-16 02:10:00+00,27.6,76.98,995.885,0.654,159.3,247.0,0.0
2024-06-16 02:20:00+00,27.69,77.84,995.7999,0.653,170.5,309.4,0.0
2024-06-16 02:30:00+00,28.06,74.71,995.815,0.821,181.5,392.1,0.0
2024-06-16 02:40:00+00,28.56,72.69,995.88,0.996,152.9,595.7,0.0
2024-06-16 02:50:00+00,29.43,69.37,995.7999,0.865,171.0,623.2,0.0
2024-06-16 03:00:00+00,29.42,66.86,995.725,0.978,211.3,402.7,0.0
2024-06-16 03:10:00+00,28.81,67.39,995.63,0.563,122.5,533.5,0.0
2024-06-16 03:20:00+00,30.17,63.41,995.46,0.814,165.3,746.0,0.0
2024-06-16 03:30:00+00,30.87,61.25,995.34,0.49,189.4,681.4,0.0
2024-06-16 03:40:00+00,30.77,61.36,995.245,1.135,272.4,306.2,0.0
2024-06-16 03:50:00+00,30.5,62.14,995.0999,0.444,174.6,641.9,0.0
2024-06-16 04:00:00+00,31.32,60.02,994.965,0.453,207.1,822.0,0.0
2024-06-16 04:10:00+00,31.98,56.44,994.88,1.004,218.8,813.0,0.0
2024-06-16 04:20:00+00,31.64,56.88,994.725,0.852,231.6,797.8,0.0
2024-06-16 04:30:00+00,32.11,55.57,994.5799,0.779,253.9,697.7,0.0
2024-06-16 04:40:00+00,31.56,57.28,994.485,0.801,144.6,541.6,0.0
2024-06-16 04:50:00+00,31.59,57.65,994.4,1.415,157.1,479.7,0.0
2024-06-16 05:00:00+00,31.15,56.32,994.2999,1.269,167.2,636.1,0.0
2024-06-16 05:10:00+00,31.75,53.56,994.1449,0.864,170.2,821.0,0.0
2024-06-16 05:20:00+00,32.17,52.74,994.03,0.621,126.9,560.4,0.0
2024-06-16 05:30:00+00,31.74,54.34,994.0,1.188,177.6,461.3,0.0
2024-06-16 05:40:00+00,32.0,51.6,993.88,0.609,165.4,846.0,0.0
2024-06-16 05:50:00+00,32.92,50.64,993.66,1.428,227.6,832.0,0.0
2024-06-16 06:00:00+00,32.93,50.98,993.5999,1.619,249.5,765.6,0.0
2024-06-16 06:10:00+00,32.06,56.18,993.535,1.166,204.1,280.4,0.0
2024-06-16 06:20:00+00,31.98,58.11,993.3449,0.793,174.4,656.8,0.0
2024-06-16 06:30:00+00,32.09,57.42,993.225,1.235,182.1,318.7,0.0
2024-06-16 06:40:00+00,31.26,58.22,993.175,1.345,187.6,473.6,0.0
2024-06-16 06:50:00+00,31.74,57.17,993.09,1.554,196.0,716.6,0.0
2024-06-16 07:00:00+00,31.83,56.18,993.015,1.024,183.1,626.1,0.0
2024-06-16 07:10:00+00,31.81,56.66,992.875,1.609,184.8,610.5,0.0
2024-06-16 07:20:00+00,31.79,57.12,992.805,1.433,185.0,579.4,0.0
2024-06-16 07:30:00+00,31.86,56.62,992.7999,0.829,168.4,503.2,0.0
2024-06-16 07:40:00+00,31.83,57.03,992.7999,0.808,168.3,536.9,0.0
2024-06-16 07:50:00+00,31.91,55.88,992.7899,0.869,210.2,363.7,0.0
2024-06-16 08:00:00+00,31.36,58.26,992.7399,0.794,183.8,389.0,0.0
2024-06-16 08:10:00+00,31.68,56.2,992.7,0.711,200.4,448.9,0.0
2024-06-16 08:20:00+00,31.49,56.4,992.7,0.962,257.8,355.2,0.0
2024-06-16 08:30:00+00,31.56,56.43,992.7399,1.385,212.3,370.6,0.0
2024-06-16 08:40:00+00,31.19,57.06,992.84,0.565,218.2,151.6,0.0
2024-06-16 08:50:00+00,31.05,58.31,992.975,1.461,184.1,114.7,0.0
2024-06-16 09:00:00+00,30.51,59.74,993.0499,1.478,179.3,100.7,0.0
2024-06-16 09:10:00+00,30.02,60.94,993.13,2.209,193.8,68.82,0.0
2024-06-16 09:20:00+00,29.84,61.8,993.225,1.352,190.0,80.6,0.0
2024-06-16 09:30:00+00,29.72,61.31,993.2999,1.849,194.8,77.0,0.0
2024-06-16 09:40:00+00,29.62,61.58,993.4,1.528,189.7,59.37,0.0
2024-06-16 09:50:00+00,29.45,62.0,993.4,1.074,176.6,43.71,0.0
2024-06-16 10:00:00+00,29.23,62.94,993.48,1.268,198.9,30.4,0.0
2024-06-16 10:10:00+00,29.02,63.71,993.5949,0.667,170.6,18.76,0.0
2024-06-16 10:20:00+00,28.72,64.85,993.6699,1.285,188.0,10.18,0.0
2024-06-16 10:30:00+00,28.47,65.01,993.815,1.321,182.9,2.064,0.0
2024-06-16 10:40:00+00,28.21,66.94,993.96,0.919,172.7,0.0,0.0
2024-06-16 10:50:00+00,27.96,66.45,994.0749,1.479,189.4,0.0,0.0
2024-06-16 11:00:00+00,27.83,66.61,994.0999,1.443,195.2,0.0,0.0
2024-06-16 11:10:00+00,27.59,68.01,994.18,0.822,186.7,0.0,0.0
2024-06-16 11:20:00+00,27.27,69.65,994.135,0.68,175.9,0.0,0.0
2024-06-16 11:30:00+00,27.1,70.32,994.225,0.835,186.5,0.0,0.0
2024-06-16 11:40:00+00,26.93,70.81,994.4149,0.878,188.9,0.0,0.0
2024-06-16 11:50:00+00,26.82,71.65,994.5799,0.821,192.8,0.0,0.0
2024-06-16 12:00:00+00,26.67,72.99,994.705,0.191,166.2,0.0,0.0
2024-06-16 12:10:00+00,26.42,74.41,994.8899,0.098,141.3,0.0,0.0
2024-06-16 12:20:00+00,26.24,75.25,995.0,0.142,160.7,0.0,0.0
2024-06-16 12:30:00+00,26.1,76.34,995.0499,0.101,149.4,0.0,0.0
2024-06-16 12:40:00+00,25.95,76.83,995.2599,0.176,183.5,0.0,0.0
2024-06-16 12:50:00+00,25.95,77.07,995.395,0.195,137.6,0.0,0.0
2024-06-16 13:00:00+00,25.91,77.32,995.5,0.456,177.2,0.0,0.0
