date,tt,rh,pp,ws,wd,sr,rr
2024-04-26 11:30:00+00,27.22,88.2,999.425,0.0,141.1,0.175,0.0
2024-04-26 11:40:00+00,27.25,88.0,999.4514,0.0,205.0,0.0,0.0
2024-04-26 11:50:00+00,27.29,88.3,999.585,0.0,182.4,0.0,0.0
2024-04-26 12:00:00+00,27.29,88.1,999.696,0.0,181.2,0.0,0.0
2024-04-26 12:10:00+00,27.28,88.2,999.7445,0.014,205.2,0.0,0.0
2024-04-26 12:20:00+00,27.28,88.5,999.859,0.0,253.7,0.0,0.2
2024-04-26 12:30:00+00,27.29,88.8,999.9385,0.0,83.6,0.0,0.0
2024-04-26 12:40:00+00,27.29,88.7,1000.012,0.0,83.5,0.0,0.0
2024-04-26 12:50:00+00,27.26,88.5,1000.077,0.0,249.3,0.0,0.0
2024-04-26 13:00:00+00,27.21,88.7,1000.257,0.0,29.41,0.0,0.0
2024-04-26 13:10:00+00,27.09,88.7,1000.41,0.0,29.01,0.0,0.0
2024-04-26 13:20:00+00,26.85,88.6,1000.573,0.0,38.52,0.0,0.0
2024-04-26 13:30:00+00,26.7,88.6,1000.777,0.0,35.42,0.0,0.0
2024-04-26 13:40:00+00,26.69,88.7,1000.909,0.0,18.63,0.0,0.0
2024-04-26 13:50:00+00,26.67,88.9,1001.013,0.0,26.68,0.0,0.0
2024-04-26 14:00:00+00,26.67,88.8,1000.957,0.0,26.68,0.0,0.0
2024-04-26 14:10:00+00,26.63,89.1,1000.953,0.0,30.14,0.0,0.0
2024-04-26 14:20:00+00,26.62,89.5,1001.045,0.0,51.26,0.0,0.0
2024-04-26 14:30:00+00,26.61,89.4,1001.158,0.0,64.71,0.0,0.0
2024-04-26 14:40:00+00,26.59,89.5,1001.231,0.0,211.5,0.0,0.0
2024-04-26 14:50:00+00,26.47,89.0,1001.24,0.0,211.4,0.0,0.0
2024-04-26 15:00:00+00,26.43,89.6,1001.235,0.0,211.4,0.0,0.0
2024-04-26 15:10:00+00,26.42,89.6,1001.21,0.0,211.4,0.0,0.0
2024-04-26 15:20:00+00,26.38,89.7,1001.239,0.0,211.4,0.0,0.0
2024-04-26 15:30:00+00,26.36,89.8,1001.253,0.0,159.2,0.0,0.0
2024-04-26 15:40:00+00,26.3,89.8,1001.286,0.0,119.8,0.0,0.0
2024-04-26 15:50:00+00,26.28,89.9,1001.091,0.0,119.8,0.0,0.0
2024-04-26 16:00:00+00,26.21,89.6,1001.048,0.0,119.8,0.0,0.0
2024-04-26 16:10:00+00,26.2,90.1,1000.971,0.0,119.8,0.0,0.0
2024-04-26 16:20:00+00,26.21,90.2,1000.798,0.0,127.5,0.0,0.0
2024-04-26 16:30:00+00,26.2,89.9,1000.646,0.0,146.5,0.0,0.0
2024-04-26 16:40:00+00,26.2,90.1,1000.581,0.0,94.5,0.0,0.0
2024-04-26 16:50:00+00,26.22,90.1,1000.591,0.0,155.4,0.0,0.0
2024-04-26 17:00:00+00,26.23,90.2,1000.523,0.033,333.5,0.0,0.0
2024-04-26 17:10:00+00,26.27,90.4,1000.4,0.021,230.3,0.0,0.0
2024-04-26 17:20:00+00,26.3,90.5,1000.333,0.0,249.1,0.0,0.0
2024-04-26 17:30:00+00,26.36,90.8,1000.168,0.073,143.5,0.0,0.0
2024-04-26 17:40:00+00,26.43,90.9,1000.049,0.055,158.7,0.0,0.0
2024-04-26 17:50:00+00,26.56,90.9,999.9454,0.0,234.6,0.0,0.0
2024-04-26 18:00:00+00,26.59,90.8,999.8385,0.0,234.8,0.0,0.0
2024-04-26 18:10:00+00,26.56,91.0,999.6595,0.0,162.0,0.0,0.0
2024-04-26 18:20:00+00,26.54,90.9,999.592,0.0,321.2,0.0,0.0
2024-04-26 18:30:00+00,26.53,91.1,999.41,0.0,154.1,0.0,0.0
2024-04-26 18:40:00+00,26.53,91.1,999.3034,0.019,200.2,0.0,0.0
2024-04-26 18:50:00+00,26.57,91.2,999.2565,0.044,248.2,0.0,0.0
2024-04-26 19:00:00+00,26.55,91.2,999.1255,0.0,131.6,0.0,0.0
2024-04-26 19:10:00+00,26.53,91.1,998.9749,0.017,119.4,0.0,0.0
2024-04-26 19:20:00+00,26.52,91.3,998.91,0.109,209.0,0.0,0.0
2024-04-26 19:30:00+00,26.52,91.3,998.9679,0.031,131.5,0.0,0.0
2024-04-26 19:40:00+00,26.51,91.1,998.945,0.049,180.3,0.0,0.0
2024-04-26 19:50:00+00,26.45,91.1,998.841,0.02,78.56,0.0,0.0
2024-04-26 20:00:00+00,26.4,91.1,998.601,0.02,140.6,0.0,0.0
2024-04-26 20:10:00+00,26.36,91.4,998.6014,0.016,143.0,0.0,0.0
2024-04-26 20:20:00+00,26.29,91.2,998.5539,0.015,161.8,0.0,0.0
2024-04-26 20:30:00+00,26.25,91.4,998.479,0.022,135.3,0.0,0.0
2024-04-26 20:40:00+00,26.27,91.7,998.2954,0.018,144.8,0.0,0.0
2024-04-26 20:50:00+00,26.23,91.4,998.257,0.0,54.39,0.0,0.0
2024-04-26 21:00:00+00,26.15,91.4,998.2819,0.0,27.15,0.0,0.0
2024-04-26 21:10:00+00,26.09,91.7,998.339,0.0,54.63,0.0,0.0
2024-04-26 21:20:00+00,26.0,91.5,998.4759,0.0,112.8,0.0,0.0
2024-04-26 21:30:00+00,25.96,91.8,998.631,0.0,112.7,0.0,0.0
2024-04-26 21:40:00+00,25.91,91.8,998.881,0.046,124.3,0.0,0.0
2024-04-26 21:50:00+00,25.88,91.9,998.9164,0.0,183.4,0.0,0.0
2024-04-26 22:00:00+00,25.81,91.8,999.1405,0.095,107.6,0.0,0.0
2024-04-26 22:10:00+00,25.83,92.0,999.2519,0.0,58.94,0.0,0.0
2024-04-26 22:20:00+00,25.81,92.0,999.309,0.0,58.96,0.0,0.0
2024-04-26 22:30:00+00,25.76,92.3,999.2994,0.0,102.5,0.0,0.0
2024-04-26 22:40:00+00,25.7,92.1,999.601,0.0,49.28,0.0,0.0
2024-04-26 22:50:00+00,25.73,92.4,999.761,0.0,47.66,0.0,0.0
2024-04-26 23:00:00+00,25.69,92.2,999.884,0.0,47.94,0.465,0.0
2024-04-26 23:10:00+00,25.68,92.5,999.8159,0.0,47.99,5.645,0.0
2024-04-26 23:20:00+00,25.68,92.5,999.9369,0.0,47.89,13.54,0.0
2024-04-26 23:30:00+00,25.78,92.4,1000.007,0.0,47.82,22.36,0.0
2024-04-26 23:40:00+00,25.92,92.4,1000.089,0.0,47.83,31.19,0.0
2024-04-26 23:50:00+00,26.06,92.4,1000.089,0.0,48.94,41.53,0.0
2024-04-27 00:00:00+00,26.27,92.6,1000.074,0.0,102.1,56.35,0.0
2024-04-27 00:10:00+00,26.46,92.3,999.995,0.023,152.5,68.43,0.0
2024-04-27 00:20:00+00,26.69,92.0,1000.051,0.035,140.1,80.9,0.0
2024-04-27 00:30:00+00,26.9,91.3,1000.102,0.203,147.8,92.5,0.0
2024-04-27 00:40:00+00,27.06,90.0,1000.148,0.154,140.8,109.9,0.0
2024-04-27 00:50:00+00,27.36,89.8,1000.21,0.11,156.0,125.3,0.0
2024-04-27 01:00:00+00,27.7,89.1,1000.299,0.123,189.3,130.9,0.0
2024-04-27 01:10:00+00,27.83,87.0,1000.411,0.154,129.6,128.6,0.0
2024-04-27 01:20:00+00,28.01,86.8,1000.503,0.103,178.2,126.5,0.0
2024-04-27 01:30:00+00,28.26,85.3,1000.661,0.26,123.4,143.6,0.0
2024-04-27 01:40:00+00,28.46,84.8,1000.719,0.221,129.5,288.6,0.0
2024-04-27 01:50:00+00,28.78,83.8,1000.78,0.185,111.3,243.6,0.0
2024-04-27 02:00:00+00,29.18,82.4,1000.931,0.326,150.7,249.4,0.0
2024-04-27 02:10:00+00,29.41,78.94,1000.907,0.411,147.3,424.5,0.0
2024-04-27 02:20:00+00,29.83,76.83,1000.722,0.614,149.3,316.2,0.0
2024-04-27 02:30:00+00,29.99,74.77,1000.702,1.271,148.5,361.2,0.0
2024-04-27 02:40:00+00,30.25,74.49,1000.656,0.906,139.8,312.5,0.0
2024-04-27 02:50:00+00,30.69,72.87,1000.673,0.985,140.1,508.0,0.0
2024-04-27 03:00:00+00,31.19,72.43,1000.695,0.635,151.4,799.3,0.0
2024-04-27 03:10:00+00,31.67,71.0,1000.499,0.427,125.5,803.0,0.0
2024-04-27 03:20:00+00,32.08,70.31,1000.491,0.57,138.2,813.0,0.0
2024-04-27 03:30:00+00,32.07,68.65,1000.434,0.488,128.3,842.0,0.0
2024-04-27 03:40:00+00,32.31,69.21,1000.268,0.584,138.5,861.0,0.0
2024-04-27 03:50:00+00,32.82,67.61,1000.176,0.677,167.2,736.8,0.0
2024-04-27 04:00:00+00,32.59,66.64,1000.117,0.998,150.9,383.2,0.0
2024-04-27 04:10:00+00,32.59,66.35,999.9709,0.751,148.7,410.0,0.0
2024-04-27 04:20:00+00,33.21,66.85,999.831,0.519,165.0,664.2,0.0
2024-04-27 04:30:00+00,33.3,65.19,999.7599,0.886,150.2,736.9,0.0
2024-04-27 04:40:00+00,33.18,65.53,999.663,0.882,163.3,864.0,0.0
2024-04-27 04:50:00+00,33.54,63.6,999.4925,0.896,150.2,736.0,0.0
2024-04-27 05:00:00+00,33.04,65.25,999.3505,0.91,127.3,731.1,0.0
2024-04-27 05:10:00+00,33.26,64.46,999.2965,0.646,123.7,443.2,0.0
2024-04-27 05:20:00+00,32.99,64.82,999.0574,0.498,137.3,256.6,0.0
2024-04-27 05:30:00+00,33.0,66.9,998.925,0.281,147.0,371.1,0.0
2024-04-27 05:40:00+00,33.04,65.91,998.6734,0.372,185.8,129.0,0.0
2024-04-27 05:50:00+00,32.48,68.16,998.4435,0.451,150.4,228.7,0.0
2024-04-27 06:00:00+00,32.54,67.67,998.304,0.63,139.6,427.3,0.0
2024-04-27 06:10:00+00,32.68,67.27,998.2199,0.326,178.7,197.6,0.0
2024-04-27 06:20:00+00,31.86,69.48,998.4505,0.725,151.1,30.06,4.0
2024-04-27 06:30:00+00,29.71,75.17,998.3795,0.127,179.4,92.8,0.4
2024-04-27 06:40:00+00,28.55,78.85,998.157,0.0,178.9,97.1,0.0
2024-04-27 06:50:00+00,28.2,80.5,998.4654,0.635,135.4,30.0,1.4
2024-04-27 07:00:00+00,26.99,82.0,998.8329,0.763,99.2,41.81,10.6
2024-04-27 07:10:00+00,26.27,85.3,998.3239,0.382,142.5,61.67,3.4
2024-04-27 07:20:00+00,26.42,86.0,998.1239,0.071,114.9,56.65,0.4
2024-04-27 07:30:00+00,26.58,85.6,998.296,0.151,207.5,42.33,0.6
2024-04-27 07:40:00+00,26.7,86.3,998.2574,0.106,136.1,35.78,0.4
2024-04-27 07:50:00+00,26.81,86.4,997.7835,0.334,171.4,33.8,1.0
2024-04-27 08:00:00+00,26.87,86.8,997.5545,0.187,198.8,41.28,0.2
2024-04-27 08:10:00+00,26.97,87.2,997.7904,0.237,169.6,41.85,0.0
2024-04-27 08:20:00+00,27.08,86.8,998.2094,0.047,246.8,37.69,0.0
2024-04-27 08:30:00+00,27.02,87.1,998.4369,0.062,145.4,37.08,0.0
2024-04-27 08:40:00+00,27.05,87.4,998.4539,0.162,168.3,41.52,0.0
2024-04-27 08:50:00+00,27.09,87.5,998.4845,0.22,193.8,43.96,0.0
2024-04-27 09:00:00+00,27.11,87.3,998.6595,0.253,276.6,41.15,0.0
2024-04-27 09:10:00+00,27.08,88.0,998.6854,0.0,87.3,33.14,0.2
2024-04-27 09:20:00+00,27.08,87.7,998.8414,0.049,256.9,28.53,0.0
2024-04-27 09:30:00+00,27.01,87.7,999.1665,0.046,335.7,25.57,0.0
2024-04-27 09:40:00+00,27.05,87.9,999.3854,0.477,299.5,23.07,0.0
2024-04-27 09:50:00+00,27.01,88.0,999.3114,0.099,243.7,22.43,0.0
2024-04-27 10:00:00+00,27.05,88.7,999.3624,0.0,142.2,18.69,0.0
2024-04-27 10:10:00+00,27.1,88.8,999.4149,0.029,206.9,13.82,0.0
2024-04-27 10:20:00+00,27.07,88.6,999.3465,0.642,260.7,9.26,0.0
2024-04-27 10:30:00+00,27.04,89.2,999.376,0.028,283.9,5.357,0.0
2024-04-27 10:40:00+00,27.01,89.6,999.531,0.0,148.3,2.21,0.0
2024-04-27 10:50:00+00,26.97,89.5,999.7885,0.086,221.9,0.124,0.0
2024-04-27 11:00:00+00,26.96,89.8,999.9435,0.029,120.9,0.0,0.0
2024-04-27 11:10:00+00,26.86,89.9,1000.041,0.0,141.5,0.0,0.0
2024-04-27 11:20:00+00,26.83,89.7,1000.178,0.468,229.0,0.0,0.0
2024-04-27 11:30:00+00,26.76,89.5,1000.252,0.777,257.9,0.0,0.0
2024-04-27 11:40:00+00,26.64,89.5,1000.329,0.478,242.9,0.0,0.0
2024-04-27 11:50:00+00,26.58,89.7,1000.562,0.159,195.1,0.0,0.0
2024-04-27 12:00:00+00,26.5,89.9,1000.799,0.097,202.0,0.0,0.0
2024-04-27 12:10:00+00,26.44,90.1,1001.01,0.0,293.0,0.0,0.0
2024-04-27 12:20:00+00,26.44,90.1,1001.224,0.031,225.8,0.0,0.0
2024-04-27 12:30:00+00,26.44,90.2,1001.288,0.0,109.3,0.0,0.0
2024-04-27 12:40:00+00,26.42,90.4,1001.328,0.0,99.4,0.0,0.0
2024-04-27 12:50:00+00,26.47,90.6,1001.445,0.0,95.6,0.0,0.0
2024-04-27 13:00:00+00,26.45,90.4,1001.493,0.0,95.6,0.0,0.0
2024-04-27 13:10:00+00,26.43,90.2,1001.52,0.0,95.6,0.0,0.0
2024-04-27 13:20:00+00,26.42,90.3,1001.643,0.0,159.5,0.0,0.0
2024-04-27 13:30:00+00,26.42,90.4,1001.772,0.0,159.4,0.0,0.0
2024-04-27 13:40:00+00,26.43,90.6,1001.966,0.0,79.11,0.0,0.0
2024-04-27 13:50:00+00,26.44,90.6,1002.017,0.0,178.4,0.0,0.0
2024-04-27 14:00:00+00,26.41,90.7,1001.928,0.0,33.17,0.0,0.0
2024-04-27 14:10:00+00,26.3,90.4,1001.868,0.0,11.13,0.0,0.0
2024-04-27 14:20:00+00,26.15,90.4,1001.952,0.0,114.8,0.0,0.0
2024-04-27 14:30:00+00,26.08,90.6,1002.098,0.0,271.8,0.0,0.0
2024-04-27 14:40:00+00,25.99,90.5,1002.305,0.0,121.4,0.0,0.0
2024-04-27 14:50:00+00,25.88,90.4,1002.346,0.0,137.7,0.0,0.0
2024-04-27 15:00:00+00,25.79,90.4,1002.393,0.0,169.9,0.0,0.0
2024-04-27 15:10:00+00,25.79,90.6,1002.407,0.0,250.6,0.0,0.0
2024-04-27 15:20:00+00,25.81,90.7,1002.393,0.0,225.6,0.0,0.0
2024-04-27 15:30:00+00,25.87,90.7,1002.46,0.0,57.1,0.274,0.0
2024-04-27 15:40:00+00,25.92,90.7,1002.381,0.347,269.7,0.285,0.0
2024-04-27 15:50:00+00,25.98,90.8,1002.226,0.288,255.2,0.0,0.0
2024-04-27 16:00:00+00,26.0,90.8,1002.161,0.423,273.8,0.0,0.0
2024-04-27 16:10:00+00,26.03,91.1,1002.307,0.131,262.2,0.0,0.0
2024-04-27 16:20:00+00,26.03,91.2,1002.318,0.157,291.8,0.0,0.0
2024-04-27 16:30:00+00,26.11,91.5,1002.281,0.0,349.9,0.0,0.0
2024-04-27 16:40:00+00,26.12,91.2,1002.293,0.0,316.1,0.0,0.0
2024-04-27 16:50:00+00,26.04,91.1,1002.341,0.0,4.545,0.0,0.0
2024-04-27 17:00:00+00,26.04,91.3,1002.33,0.0,4.556,0.0,0.0
2024-04-27 17:10:00+00,26.13,91.6,1002.142,0.0,4.544,0.0,0.0
2024-04-27 17:20:00+00,26.22,91.6,1001.911,0.0,57.83,0.0,0.0
2024-04-27 17:30:00+00,26.23,91.5,1001.69,0.0,74.79,0.0,0.0
2024-04-27 17:40:00+00,26.17,91.5,1001.654,0.0,305.7,0.0,0.0
2024-04-27 17:50:00+00,26.11,91.6,1001.526,0.0,259.4,0.0,0.0
2024-04-27 18:00:00+00,26.06,91.7,1001.397,0.0,292.6,0.0,0.0
2024-04-27 18:10:00+00,25.98,91.5,1001.206,0.0,280.2,0.0,0.0
2024-04-27 18:20:00+00,25.9,91.6,1001.003,0.0,263.5,0.0,0.0
2024-04-27 18:30:00+00,25.9,92.0,1000.94,0.0,262.9,0.0,0.0
2024-04-27 18:40:00+00,25.9,91.8,1001.014,0.0,113.3,0.0,0.0
2024-04-27 18:50:00+00,25.93,91.8,1000.997,0.0,10.6,0.0,0.0
2024-04-27 19:00:00+00,26.0,92.1,1000.731,0.021,203.7,0.0,0.0
2024-04-27 19:10:00+00,26.04,92.0,1000.753,0.129,271.7,0.0,0.0
2024-04-27 19:20:00+00,26.02,92.0,1000.841,0.064,288.7,0.0,0.0
2024-04-27 19:30:00+00,26.07,92.1,1000.912,0.0,173.8,0.0,0.0
2024-04-27 19:40:00+00,26.11,91.9,1000.869,0.21,278.2,0.0,0.0
2024-04-27 19:50:00+00,26.09,91.9,1000.863,0.308,268.4,0.0,0.0
2024-04-27 20:00:00+00,26.04,91.8,1000.695,0.608,271.4,0.0,0.0
2024-04-27 20:10:00+00,26.06,92.2,1000.515,0.165,187.6,0.0,0.0
2024-04-27 20:20:00+00,26.06,92.4,1000.352,0.0,145.3,0.0,0.0
2024-04-27 20:30:00+00,26.07,92.3,1000.281,0.0,87.9,0.0,0.0
2024-04-27 20:40:00+00,26.03,92.3,1000.274,0.0,117.1,0.0,0.0
2024-04-27 20:50:00+00,25.96,92.3,1000.247,0.0,186.9,0.0,0.0
2024-04-27 21:00:00+00,25.86,92.1,1000.256,0.033,226.7,0.0,0.0
2024-04-27 21:10:00+00,25.81,92.2,1000.325,0.0,51.51,0.0,0.0
2024-04-27 21:20:00+00,25.82,92.4,1000.301,0.0,45.01,0.0,0.0
2024-04-27 21:30:00+00,25.76,92.4,1000.301,0.0,53.92,0.0,0.0
2024-04-27 21:40:00+00,25.62,92.1,1000.34,0.0,66.11,0.0,0.0
2024-04-27 21:50:00+00,25.58,92.2,1000.332,0.0,55.7,0.0,0.0
2024-04-27 22:00:00+00,25.55,92.3,1000.369,0.0,55.69,0.0,0.0
2024-04-27 22:10:00+00,25.52,92.3,1000.445,0.0,55.7,0.0,0.0
2024-04-27 22:20:00+00,25.45,92.3,1000.575,0.077,136.4,0.0,0.0
2024-04-27 22:30:00+00,25.45,92.6,1000.63,0.0,225.1,0.0,0.0
2024-04-27 22:40:00+00,25.43,92.5,1000.626,0.022,316.1,0.0,0.0
2024-04-27 22:50:00+00,25.41,92.6,1000.643,0.08,157.3,0.0,0.0
2024-04-27 23:00:00+00,25.44,92.8,1000.749,0.0,64.38,1.581,0.0
2024-04-27 23:10:00+00,25.39,92.6,1000.864,0.0,73.53,9.03,0.0
2024-04-27 23:20:00+00,25.42,92.7,1001.071,0.0,13.47,18.58,0.0
2024-04-27 23:30:00+00,25.53,92.7,1001.132,0.0,182.8,26.87,0.0
2024-04-27 23:40:00+00,25.67,92.8,1001.154,0.0,169.9,30.83,0.0
2024-04-27 23:50:00+00,25.76,92.5,1001.194,0.0,195.9,36.0,0.0
2024-04-28 00:00:00+00,25.91,92.6,1001.286,0.053,159.7,40.3,0.0
2024-04-28 00:10:00+00,25.98,92.0,1001.376,0.0,151.1,45.43,0.0
2024-04-28 00:20:00+00,26.06,91.8,1001.435,0.0,166.7,48.01,0.0
2024-04-28 00:30:00+00,26.17,91.5,1001.589,0.0,183.9,55.07,0.0
2024-04-28 00:40:00+00,26.43,90.9,1001.735,0.067,136.5,64.46,0.0
2024-04-28 00:50:00+00,26.85,89.3,1001.894,0.252,166.0,69.56,0.0
2024-04-28 01:00:00+00,27.05,89.1,1002.059,0.039,169.2,75.88,0.0
2024-04-28 01:10:00+00,27.19,89.1,1002.143,0.08,189.6,80.9,0.0
2024-04-28 01:20:00+00,27.4,88.7,1002.213,0.113,143.0,85.3,0.0
2024-04-28 01:30:00+00,27.67,87.4,1002.323,0.277,198.0,127.1,0.0
2024-04-28 01:40:00+00,28.01,86.4,1002.489,0.125,160.1,327.1,0.0
2024-04-28 01:50:00+00,28.5,84.6,1002.529,0.135,182.6,235.5,0.0
2024-04-28 02:00:00+00,29.04,82.8,1002.526,0.407,149.8,235.3,0.0
2024-04-28 02:10:00+00,29.56,82.0,1002.459,0.367,280.0,420.9,0.0
2024-04-28 02:20:00+00,30.08,79.59,1002.352,0.607,233.2,340.0,0.0
2024-04-28 02:30:00+00,30.36,78.93,1002.296,0.531,202.8,417.6,0.0
2024-04-28 02:40:00+00,30.99,77.88,1002.281,0.846,260.8,300.8,0.0
2024-04-28 02:50:00+00,31.14,75.63,1002.286,0.857,279.7,467.2,0.0
2024-04-28 03:00:00+00,31.53,75.42,1002.275,0.51,279.2,555.1,0.0
2024-04-28 03:10:00+00,31.72,75.9,1002.153,0.311,225.4,369.5,0.0
2024-04-28 03:20:00+00,31.65,74.66,1002.114,0.588,248.1,603.9,0.0
2024-04-28 03:30:00+00,31.69,73.23,1002.018,0.432,238.2,553.2,0.0
2024-04-28 03:40:00+00,32.09,70.81,1001.968,0.536,153.6,662.7,0.0
2024-04-28 03:50:00+00,32.56,70.24,1001.854,0.474,236.5,607.5,0.0
2024-04-28 04:00:00+00,32.63,68.44,1001.684,0.208,163.1,492.6,0.0
2024-04-28 04:10:00+00,33.06,69.83,1001.568,0.171,219.5,461.4,0.0
2024-04-28 04:20:00+00,33.3,68.65,1001.465,0.09,153.3,459.4,0.0
2024-04-28 04:30:00+00,33.27,68.46,1001.361,0.192,127.4,525.6,0.0
2024-04-28 04:40:00+00,33.42,68.13,1001.327,0.351,116.8,443.8,0.0
2024-04-28 04:50:00+00,33.73,67.73,1001.287,0.294,186.5,581.2,0.0
2024-04-28 05:00:00+00,34.22,67.15,1001.22,0.241,108.2,576.4,0.0
2024-04-28 05:10:00+00,34.23,65.31,1001.096,0.321,156.6,534.3,0.0
2024-04-28 05:20:00+00,33.91,65.4,1001.004,0.1,131.8,341.5,0.0
2024-04-28 05:30:00+00,33.77,66.94,1000.896,0.358,169.5,403.8,0.0
2024-04-28 05:40:00+00,33.63,65.8,1000.84,0.362,165.8,529.6,0.0
2024-04-28 05:50:00+00,33.91,64.42,1000.703,0.205,126.0,527.2,0.0
2024-04-28 06:00:00+00,34.08,63.16,1000.47,0.389,61.23,570.7,0.0
2024-04-28 06:10:00+00,34.57,65.51,1000.329,0.782,224.7,577.3,0.0
2024-04-28 06:20:00+00,34.53,64.59,1000.196,0.674,190.9,579.2,0.0
2024-04-28 06:30:00+00,34.35,64.48,999.9744,0.58,146.9,487.1,0.0
2024-04-28 06:40:00+00,34.25,65.61,999.7045,0.445,120.9,541.3,0.0
2024-04-28 06:50:00+00,34.76,64.45,999.73,0.468,170.3,606.1,0.0
2024-04-28 07:00:00+00,34.88,63.16,999.63,0.416,178.6,530.3,0.0
2024-04-28 07:10:00+00,34.76,63.48,999.5824,0.196,104.2,191.4,0.0
2024-04-28 07:20:00+00,33.82,64.42,999.5394,0.489,138.2,220.9,0.0
2024-04-28 07:30:00+00,33.55,65.83,999.4085,0.294,143.6,306.6,0.0
2024-04-28 07:40:00+00,33.62,65.56,999.3534,0.282,134.6,301.3,0.0
2024-04-28 07:50:00+00,33.7,65.84,999.2574,0.21,147.7,160.4,0.0
2024-04-28 08:00:00+00,33.06,66.46,999.223,0.691,203.8,169.2,0.0
2024-04-28 08:10:00+00,32.75,67.85,999.0939,1.241,171.6,182.6,0.0
2024-04-28 08:20:00+00,32.68,67.99,999.0794,1.068,139.1,189.3,0.0
2024-04-28 08:30:00+00,32.64,68.36,999.1119,0.561,198.9,149.1,0.0
2024-04-28 08:40:00+00,32.35,68.81,999.188,0.375,167.9,95.9,0.0
2024-04-28 08:50:00+00,32.19,69.63,999.2319,0.729,148.4,119.1,0.0
2024-04-28 09:00:00+00,31.88,69.39,999.2059,0.858,175.2,112.4,0.0
2024-04-28 09:10:00+00,31.72,70.41,999.227,0.667,158.4,103.5,0.0
2024-04-28 09:20:00+00,31.6,70.65,999.3065,0.674,141.5,94.8,0.0
2024-04-28 09:30:00+00,31.45,70.75,999.1454,0.789,216.4,81.9,0.0
2024-04-28 09:40:00+00,31.31,71.75,999.5314,0.426,163.4,60.67,0.0
2024-04-28 09:50:00+00,31.15,71.92,999.5985,0.673,69.88,56.35,0.0
2024-04-28 10:00:00+00,30.97,72.14,999.7295,0.383,148.1,42.91,0.0
2024-04-28 10:10:00+00,30.78,72.66,999.9754,0.328,149.0,33.68,0.0
2024-04-28 10:20:00+00,30.6,73.15,1000.049,0.378,123.7,22.45,0.0
2024-04-28 10:30:00+00,30.34,73.42,1000.322,0.234,300.5,11.62,0.0
2024-04-28 10:40:00+00,30.17,74.24,1000.495,0.144,179.4,3.67,0.0
2024-04-28 10:50:00+00,30.03,75.49,1000.624,0.0,78.07,0.024,0.0
2024-04-28 11:00:00+00,29.76,76.7,1000.61,0.0,158.3,0.0,0.0
2024-04-28 11:10:00+00,29.54,76.99,1000.487,0.022,163.5,0.0,0.0
2024-04-28 11:20:00+00,29.32,78.16,1000.808,0.016,114.9,0.0,0.0
2024-04-28 11:30:00+00,29.21,76.99,1000.959,0.282,106.1,0.0,0.0
2024-04-28 11:40:00+00,29.28,76.48,1000.865,0.346,91.4,0.0,0.0
2024-04-28 11:50:00+00,29.41,76.27,1001.195,0.177,107.7,0.0,0.0
2024-04-28 12:00:00+00,29.36,77.05,1001.445,0.041,190.6,0.0,0.0
2024-04-28 12:10:00+00,29.21,78.03,1001.668,0.012,155.7,0.0,0.0
2024-04-28 12:20:00+00,29.14,78.79,1001.853,0.0,102.2,0.0,0.0
2024-04-28 12:30:00+00,29.09,78.93,1001.914,0.0,121.7,0.0,0.0
2024-04-28 12:40:00+00,29.04,79.47,1001.909,0.027,144.8,0.0,0.0
2024-04-28 12:50:00+00,28.97,79.68,1001.997,0.015,71.19,0.0,0.0
2024-04-28 13:00:00+00,28.99,80.1,1002.041,0.035,134.8,0.0,0.0
2024-04-28 13:10:00+00,29.04,80.6,1002.107,0.0,165.5,0.0,0.0
2024-04-28 13:20:00+00,28.97,80.8,1002.163,0.045,231.7,0.0,0.0
2024-04-28 13:30:00+00,28.91,81.1,1002.24,0.0,56.53,0.0,0.0
2024-04-28 13:40:00+00,28.93,82.2,1002.387,0.034,71.54,0.0,0.0
2024-04-28 13:50:00+00,28.97,82.2,1002.47,0.148,77.21,0.016,0.0
2024-04-28 14:00:00+00,29.04,82.1,1002.516,0.104,170.7,0.0,0.0
2024-04-28 14:10:00+00,29.05,82.2,1002.558,0.104,77.4,0.0,0.0
2024-04-28 14:20:00+00,29.03,82.6,1002.54,0.031,123.5,0.0,0.0
2024-04-28 14:30:00+00,28.96,82.9,1002.487,0.045,214.6,0.0,0.0
2024-04-28 14:40:00+00,28.82,83.7,1002.489,0.039,127.3,0.0,0.0
2024-04-28 14:50:00+00,28.79,83.8,1002.518,0.0,180.3,0.0,0.0
2024-04-28 15:00:00+00,28.76,83.6,1002.439,0.0,245.1,0.0,0.0
2024-04-28 15:10:00+00,28.65,83.7,1002.339,0.0,208.8,0.0,0.0
2024-04-28 15:20:00+00,28.53,84.5,1002.289,0.0,104.7,0.0,0.0
2024-04-28 15:30:00+00,28.43,84.9,1002.318,0.0,130.2,0.0,0.0
2024-04-28 15:40:00+00,28.39,84.9,1002.22,0.023,92.4,0.0,0.0
2024-04-28 15:50:00+00,28.33,85.3,1002.144,0.085,127.1,0.0,0.0
2024-04-28 16:00:00+00,28.35,85.1,1002.163,0.058,138.9,0.0,0.0
2024-04-28 16:10:00+00,28.33,85.3,1002.153,0.187,171.6,0.0,0.0
2024-04-28 16:20:00+00,28.44,85.1,1002.126,0.16,125.6,0.0,0.0
