date,tt,rh,pp,ws,wd,sr,rr
2024-01-02 09:10:00+00,28.67,78.93,959.883,0.863,254.0,155.0,0.0
2024-01-02 09:20:00+00,28.46,79.54,960.0233,0.935,250.2,129.6,0.0
2024-01-02 09:30:00+00,28.37,79.9,960.1078,0.759,243.4,108.7,0.0
2024-01-02 09:40:00+00,28.17,80.5,960.0524,0.601,251.9,97.4,0.0
2024-01-02 09:50:00+00,28.01,81.1,960.1686,0.849,258.7,85.2,0.0
2024-01-02 10:00:00+00,27.89,81.7,960.3206,0.957,271.6,74.67,0.0
2024-01-02 10:10:00+00,27.8,82.4,960.3622,1.158,265.3,63.45,0.0
2024-01-02 10:20:00+00,27.6,83.4,960.3602,1.421,275.1,48.35,0.0
2024-01-02 10:30:00+00,27.33,84.1,960.5426,0.928,282.2,29.18,0.0
2024-01-02 10:40:00+00,27.09,84.6,960.6595,1.195,266.7,17.11,0.0
2024-01-02 10:50:00+00,26.88,85.1,960.7668,0.725,263.0,8.22,0.0
2024-01-02 11:00:00+00,26.64,85.8,960.8778,0.472,251.8,0.925,0.0
2024-01-02 11:10:00+00,26.41,87.1,961.0706,0.945,288.1,0.0,0.0
2024-01-02 11:20:00+00,26.23,87.7,961.3058,0.323,257.0,0.0,0.0
2024-01-02 11:30:00+00,26.01,88.9,961.5277,0.389,251.0,0.0,0.0
2024-01-02 11:40:00+00,25.85,90.3,961.6071,1.118,281.1,0.0,0.0
2024-01-02 11:50:00+00,25.75,91.5,961.9045,0.466,252.3,0.0,0.0
2024-01-02 12:00:00+00,25.68,92.3,962.0878,0.449,237.7,0.0,0.0
2024-01-02 12:10:00+00,25.59,93.0,962.3068,0.677,256.0,0.0,0.0
2024-01-02 12:20:00+00,25.5,93.6,962.6167,0.67,251.6,0.0,0.0
2024-01-02 12:30:00+00,25.38,93.9,962.7156,1.264,274.4,0.0,0.0
2024-01-02 12:40:00+00,25.25,94.3,962.8793,0.812,280.8,0.0,0.0
2024-01-02 12:50:00+00,25.12,94.8,962.8206,0.96,278.5,0.0,0.0
2024-01-02 13:00:00+00,24.96,95.5,963.065,0.817,288.8,0.0,0.0
2024-01-02 13:10:00+00,24.9,95.7,963.1312,0.925,292.7,0.0,0.0
2024-01-02 13:20:00+00,24.9,95.7,963.4237,0.417,307.3,0.0,0.0
2024-01-02 13:30:00+00,24.89,95.3,963.4765,0.788,292.6,0.0,0.0
2024-01-02 13:40:00+00,24.85,95.4,963.5532,0.953,293.9,0.0,0.0
2024-01-02 13:50:00+00,24.79,95.4,963.54,0.782,300.8,0.0,0.0
2024-01-02 14:00:00+00,24.72,95.0,963.556,0.659,243.6,0.0,0.0
2024-01-02 14:10:00+00,24.67,95.5,963.7143,0.263,285.5,0.0,0.0
2024-01-02 14:20:00+00,24.6,96.1,963.6125,0.135,322.3,0.0,0.0
2024-01-02 14:30:00+00,24.61,96.3,963.4881,0.151,273.1,0.0,0.0
2024-01-02 14:40:00+00,24.63,96.3,963.3364,0.033,286.9,0.0,0.0
2024-01-02 14:50:00+00,24.6,96.6,963.6439,0.607,262.8,0.0,0.0
2024-01-02 15:00:00+00,24.63,96.4,963.7009,0.554,215.8,0.0,0.0
2024-01-02 15:10:00+00,24.68,96.0,963.7329,0.387,291.5,0.0,0.0
2024-01-02 15:20:00+00,24.77,95.5,963.6956,0.074,285.0,0.0,0.0
2024-01-02 15:30:00+00,24.79,95.7,963.6042,0.087,271.7,0.0,0.0
2024-01-02 15:40:00+00,24.77,96.3,963.5066,0.233,201.2,0.0,0.0
2024-01-02 15:50:00+00,24.74,96.9,963.5538,0.065,128.3,0.0,0.0
2024-01-02 16:00:00+00,24.76,97.3,963.5509,0.163,151.8,0.0,0.0
2024-01-02 16:10:00+00,24.69,97.2,963.3611,0.058,75.71,0.0,0.0
2024-01-02 16:20:00+00,24.7,96.8,963.444,0.073,119.9,0.0,0.2
2024-01-02 16:30:00+00,24.68,97.0,963.4406,0.0,215.8,0.0,0.0
2024-01-02 16:40:00+00,24.59,97.2,963.3734,0.167,191.7,0.0,0.0
2024-01-02 16:50:00+00,24.57,97.3,963.1995,0.091,58.76,0.0,0.0
2024-01-02 17:00:00+00,24.53,97.4,963.3406,0.565,83.0,0.0,0.0
2024-01-02 17:10:00+00,24.53,97.0,963.1798,0.21,97.7,0.0,0.0
2024-01-02 17:20:00+00,24.54,96.6,963.1734,0.577,68.9,0.0,0.0
2024-01-02 17:30:00+00,24.49,96.6,962.819,0.184,41.88,0.0,0.0
2024-01-02 17:40:00+00,24.45,96.8,962.7001,0.495,88.8,0.0,0.2
2024-01-02 17:50:00+00,24.4,96.8,962.4416,0.207,214.1,0.0,0.0
