date,tt,rh,pp,ws,wd,sr,rr
2024-01-02 09:00:00+00,24.8,79.09,878.1219,0.0,300.3,190.5,0.0
2024-01-02 09:10:00+00,24.75,78.94,878.1718,0.0,292.7,152.5,0.0
2024-01-02 09:20:00+00,24.67,78.83,878.2374,0.0,262.9,125.2,0.0
2024-01-02 09:30:00+00,24.38,80.5,878.3392,0.0,267.8,75.71,0.0
2024-01-02 09:40:00+00,24.3,80.8,878.3486,0.0,237.1,76.29,0.0
2024-01-02 09:50:00+00,24.18,81.4,878.4978,0.0,185.0,60.23,0.0
2024-01-02 10:00:00+00,24.09,77.82,878.6062,0.0,216.9,49.28,0.0
2024-01-02 10:10:00+00,24.03,77.57,878.729,0.0,251.3,46.47,0.0
2024-01-02 10:20:00+00,23.92,79.32,878.8082,0.0,235.5,37.76,0.0
2024-01-02 10:30:00+00,23.88,80.3,878.8265,0.0,261.3,56.74,0.0
2024-01-02 10:40:00+00,23.84,82.2,878.9483,0.0,270.3,60.99,0.0
2024-01-02 10:50:00+00,23.69,83.3,878.9738,0.0,294.5,43.26,0.0
2024-01-02 11:00:00+00,23.53,84.8,879.1942,0.0,303.9,20.95,0.0
2024-01-02 11:10:00+00,23.26,86.0,879.262,0.0,186.3,6.581,0.0
2024-01-02 11:20:00+00,23.1,87.5,879.4064,0.0,303.2,1.245,0.0
2024-01-02 11:30:00+00,22.95,89.3,879.5981,0.0,276.8,0.0,0.0
2024-01-02 11:40:00+00,22.8,91.3,879.6875,0.0,292.1,0.0,0.0
2024-01-02 11:50:00+00,22.53,93.1,879.735,0.0,274.5,0.0,0.0
2024-01-02 12:00:00+00,22.34,94.0,879.9013,0.0,262.7,0.0,0.0
2024-01-02 12:10:00+00,22.23,94.5,880.1103,0.0,301.5,0.0,0.0
2024-01-02 12:20:00+00,22.2,94.6,880.3385,0.0,301.7,0.0,0.0
2024-01-02 12:30:00+00,22.12,94.3,880.4947,0.0,296.3,0.0,0.0
2024-01-02 12:40:00+00,21.95,93.1,880.6751,0.0,298.6,0.0,0.0
2024-01-02 12:50:00+00,21.92,92.0,880.7908,0.0,275.1,0.0,0.0
2024-01-02 13:00:00+00,21.88,91.4,880.9505,0.0,286.3,0.0,0.0
2024-01-02 13:10:00+00,21.84,91.2,881.0658,0.0,294.5,0.0,0.0
2024-01-02 13:20:00+00,21.89,91.1,881.0822,0.0,286.0,0.0,0.0
2024-01-02 13:30:00+00,21.9,91.1,881.1986,0.0,273.8,0.0,0.0
2024-01-02 13:40:00+00,21.86,91.1,881.2186,0.0,281.6,0.0,0.0
2024-01-02 13:50:00+00,21.82,91.7,881.2635,0.0,297.6,0.0,0.0
2024-01-02 14:00:00+00,21.69,93.6,881.4019,0.0,306.2,0.0,0.0
2024-01-02 14:10:00+00,21.67,95.4,881.423,0.0,313.4,0.0,0.0
2024-01-02 14:20:00+00,21.7,96.4,881.4895,0.0,305.9,0.0,0.0
2024-01-02 14:30:00+00,21.7,97.1,881.5505,0.0,315.3,0.0,0.0
2024-01-02 14:40:00+00,21.6,97.5,881.4559,0.0,307.9,0.0,0.0
2024-01-02 14:50:00+00,21.53,97.8,881.4554,0.0,305.4,0.0,0.0
2024-01-02 15:00:00+00,21.47,97.8,881.4857,0.0,307.9,0.0,0.0
2024-01-02 15:10:00+00,21.53,98.0,881.5534,0.0,311.3,0.0,0.0
2024-01-02 15:20:00+00,21.47,98.2,881.629,0.0,310.1,0.0,0.0
2024-01-02 15:30:00+00,21.37,98.4,881.5934,0.0,308.5,0.0,0.0
2024-01-02 15:40:00+00,21.31,98.5,881.5974,0.0,311.8,0.0,0.0
2024-01-02 15:50:00+00,21.25,98.6,881.5735,0.0,319.2,0.0,0.0
2024-01-02 16:00:00+00,21.22,98.7,881.5795,0.0,326.3,0.0,0.0
2024-01-02 16:10:00+00,21.22,98.7,881.5518,0.0,300.2,0.0,0.0
2024-01-02 16:20:00+00,21.18,98.8,881.4512,0.0,315.7,0.0,0.0
2024-01-02 16:30:00+00,21.06,98.8,881.3526,0.0,284.1,0.0,0.0
2024-01-02 16:40:00+00,20.96,98.8,881.1904,0.0,294.3,0.0,0.0
2024-01-02 16:50:00+00,20.91,98.8,881.0526,0.0,299.2,0.0,0.0
2024-01-02 17:00:00+00,20.87,98.8,880.8642,0.0,296.8,0.0,0.0
2024-01-02 17:10:00+00,20.83,98.8,880.7113,0.0,301.4,0.0,0.0
2024-01-02 17:20:00+00,20.86,98.8,880.575,0.0,295.3,0.0,0.0
2024-01-02 17:30:00+00,20.85,98.8,880.3689,0.0,301.2,0.0,0.0
2024-01-02 17:40:00+00,20.79,98.8,880.2986,0.0,300.3,0.0,0.0
2024-01-02 17:50:00+00,20.8,98.8,880.1756,0.0,298.9,0.0,0.0
2024-01-02 18:00:00+00,20.83,98.8,880.0917,0.0,293.5,0.0,0.0
2024-01-02 18:10:00+00,20.83,98.8,880.0222,0.0,300.1,0.0,0.0
2024-01-02 18:20:00+00,20.82,98.8,879.959,0.0,310.0,0.0,0.0
2024-01-02 18:30:00+00,20.89,98.8,879.9079,0.0,313.2,0.0,0.0
2024-01-02 18:40:00+00,20.78,98.8,879.882,0.0,299.4,0.0,0.0
2024-01-02 18:50:00+00,20.73,98.9,879.8214,0.0,297.2,0.0,0.0
2024-01-02 19:00:00+00,20.76,99.0,879.7167,0.0,313.3,0.0,0.0
2024-01-02 19:10:00+00,20.76,99.1,879.6911,0.0,303.6,0.0,0.0
2024-01-02 19:20:00+00,20.76,99.1,879.7082,0.0,324.2,0.0,0.0
2024-01-02 19:30:00+00,20.73,99.1,879.731,0.0,311.2,0.0,0.0
2024-01-02 19:40:00+00,20.69,99.2,879.7647,0.0,319.4,0.0,0.0
2024-01-02 19:50:00+00,20.62,99.2,879.6664,0.0,309.5,0.0,0.0
2024-01-02 20:00:00+00,20.6,99.2,879.6171,0.0,310.9,0.0,0.0
2024-01-02 20:10:00+00,20.61,99.2,879.6058,0.0,318.7,0.0,0.0
2024-01-02 20:20:00+00,20.64,99.3,879.6344,0.0,308.8,0.0,0.0
2024-01-02 20:30:00+00,20.64,99.2,879.5762,0.0,227.2,0.0,0.0
2024-01-02 20:40:00+00,20.6,99.3,879.591,0.0,212.6,0.0,0.0
2024-01-02 20:50:00+00,20.59,99.3,879.6175,0.0,324.5,0.0,0.0
